,Region,Relationship,Sex,Age,Times Left the Country,Month of Last Departure,Year of Last Departure,Marital Status,Education Level,Usual Work,Reason for Leaving,Base,Country Stayed,Expected Return (Months),Worked Abroad,Work,Industry,Average Monthly Income,Months Worked,Returned,Month Returned,Year Returned,Return Reason,Expected Month Returned,Expected Year Returned,Remittance Received,Cash Remittance,Mode of Remittance,Remittance Spent,Consumptions,Investments,Savings,Gift/Donation,Other,Consumptions Percent,Investments Percent,Savings Percent,Gift/Donation Percent,Other Percent,Returned Apr-Sep,Cash Home,Receive Goods/Products,Total Imputed Value of Goods/Products,Past 6 Months Indicator
630,Central Luzon,Spouse,Female,54,4,May,2023,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,88,Yes,Elementary Occupations,Other Service Activities,30000,60,No,,,,,,With Remittance,90000.0,Money Transer Service,,True,False,True,True,False,40.0,0.0,40.0,20.0,0.0,No,,No,,Yes
631,Central Luzon,Spouse,Male,44,3,February,2019,Married/Living Together,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,70,Yes,Professionals,Information and Communication,40000,55,No,,,,December,2024,With Remittance,120000.0,Bank,,True,True,True,False,False,50.0,20.0,30.0,0.0,0.0,No,,Yes,15000.0,Yes
632,Central Luzon,Head,Female,40,1,December,2018,Single,,Professionals,Tourist,,North and South America,7,No,,,,,Yes,July,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
633,Central Luzon,Parent,Female,70,1,December,2018,Married/Living Together,Junior High Graduate,Clerical Support Workers,Tourist,,North and South America,7,No,,,,,Yes,July,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
634,Central Luzon,Sibling,Male,42,1,December,2018,Married/Living Together,,Managers,Tourist,,North and South America,7,No,,,,,Yes,July,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
635,Central Luzon,Parent,Male,73,1,December,2018,Married/Living Together,,Managers,Tourist,,North and South America,7,No,,,,,Yes,July,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
636,Central Luzon,Head,Male,38,1,December,2018,Married/Living Together,College Graduate,Professionals,Tourist,,Singapore,5,No,,,,,Yes,May,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
637,Central Luzon,Spouse,Female,38,1,December,2018,Married/Living Together,College Graduate,Professionals,Tourist,,Singapore,5,No,,,,,Yes,May,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
638,Central Luzon,Child,Male,8,1,December,2018,Single,Elementary Undergraduate,,Tourist,,Singapore,5,No,,,,,Yes,May,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
639,Central Luzon,Head,Male,35,1,October,2019,Married/Living Together,College Graduate,Clerical Support Workers,Tourist,,Other Countries in East Asia,1,No,,,,,Yes,November,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
640,Central Luzon,Spouse,Female,34,1,October,2019,Married/Living Together,College Graduate,Non-gainful occupations,Tourist,,Other Countries in East Asia,1,No,,,,,Yes,November,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
641,Central Luzon,Child,Male,8,1,October,2019,Single,Elementary Undergraduate,,Tourist,,Other Countries in East Asia,1,No,,,,,Yes,November,2019,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
642,Central Luzon,Child,Female,39,3,September,2022,Married/Living Together,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,11,Yes,Professionals,Education,30000,11,Yes,August,2023,End of Contract,,,With Remittance,60000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,60000.0,Yes,32000.0,Yes
643,Central Luzon,Children's Spouse,Male,34,5,September,2022,Married/Living Together,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,3,Yes,Managers,Manufacturing,40000,3,Yes,December,2022,End of Contract,,,With Remittance,60000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,No
644,Central Luzon,Child,Female,39,2,December,2018,Married/Living Together,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in East Asia,88,Yes,Professionals,Accommodation and Food Service Activities,30000,60,No,,,,,,With Remittance,90000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
645,Central Luzon,Children's Spouse,Male,48,2,December,2018,Married/Living Together,,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in East Asia,88,Yes,Professionals,Accommodation and Food Service Activities,35000,60,No,,,,,,With Remittance,60000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,Yes,30000.0,Yes
646,Central Luzon,Child,Male,30,2,May,2023,Married/Living Together,College Undergraduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,36,Yes,Elementary Occupations,Construction,54000,4,No,,,,May,2026,With Remittance,150000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,Yes,25000.0,No,,Yes
647,Central Luzon,Child,Female,32,2,September,2023,Single,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,0,Yes,Elementary Occupations,Other Service Activities,25000,0,Yes,September,2023,End of Contract,,,With Remittance,35000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,Yes,50000.0,Yes,28000.0,Yes
648,Central Luzon,Spouse,Female,31,1,February,2021,Married/Living Together,Elementary Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,29,Yes,Elementary Occupations,Other Service Activities,25000,29,Yes,July,2023,End of Contract,,,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,50000.0,No,,Yes
649,Central Luzon,Spouse,Female,36,3,July,2023,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,0,Yes,Elementary Occupations,Other Service Activities,25000,0,Yes,July,2023,End of Contract,,,With Remittance,60000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,Yes,50000.0,No,,Yes
650,Central Luzon,Child,Female,34,5,March,2023,Single,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,12,Yes,Professionals,"Arts, Entertainment and Recreation",40000,6,No,,,,March,2024,With Remittance,180000.0,Bank,,True,False,True,True,False,70.0,0.0,5.0,25.0,0.0,No,,Yes,36000.0,Yes
651,Central Luzon,Sibling,Male,30,5,February,2023,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Australia,9,Yes,Service and Sales Workers,Transportation and Storage,70000,7,No,,,,November,2023,With Remittance,150000.0,Bank,,True,False,True,True,False,50.0,0.0,40.0,10.0,0.0,No,,No,,Yes
652,Central Luzon,Head,Male,66,3,September,2023,Married/Living Together,Junior High Graduate,Non-gainful occupations,"Others, specify",,Japan,6,No,,,,,No,,,,March,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
653,Central Luzon,Spouse,Female,62,3,September,2023,Married/Living Together,Junior High Graduate,Non-gainful occupations,"Others, specify",,Japan,6,No,,,,,No,,,,March,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
654,Central Luzon,Spouse,Male,52,3,October,2022,Married/Living Together,,Professionals,Overseas Filipino Worker (OFW) with Contract,Sea-based,Japan,14,Yes,Professionals,Transportation and Storage,90000,11,No,,,,December,2023,With Remittance,495000.0,Bank,,True,False,True,True,False,77.0,0.0,20.0,3.0,0.0,No,,No,,Yes
655,Central Luzon,Head,Male,40,5,May,2023,Married/Living Together,College Undergraduate,Plant and Machine Operators and Assemblers,Tourist,,Japan,1,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
656,Central Luzon,Spouse,Female,37,5,May,2023,Married/Living Together,College Undergraduate,Technicians and Associate Professionals,Tourist,,Japan,1,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
657,Central Luzon,Child,Male,18,5,May,2023,Single,Senior High Undergraduate,Non-gainful occupations,Tourist,,Japan,1,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
658,Central Luzon,Child,Female,15,5,May,2023,Single,Junior High Undergraduate,Non-gainful occupations,Tourist,,Japan,1,No,,,,,Yes,June,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
659,Central Luzon,Child,Male,42,5,May,2023,Single,,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Africa,0,Yes,Managers,Transportation and Storage,120000,0,Yes,May,2023,Visit,,,With Remittance,240000.0,Bank,,True,True,True,True,False,55.0,20.0,20.0,5.0,0.0,Yes,96000.0,Yes,70000.0,Yes
660,Central Luzon,Child,Female,24,1,August,2021,Divorced/Separated,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,36,Yes,Elementary Occupations,Other Service Activities,20000,25,No,,,,August,2024,With Remittance,90000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
661,Central Luzon,Child,Female,31,1,July,2022,Single,Junior High Undergraduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Other Service Activities,20000,14,No,,,,July,2024,With Remittance,60000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
662,Central Luzon,Spouse,Male,50,2,March,2023,Married/Living Together,,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,24,Yes,Professionals,Construction,80000,6,No,,,,March,2025,With Remittance,240000.0,Bank,,True,True,True,True,True,25.0,30.0,35.0,5.0,5.0,No,,No,,Yes
663,Central Luzon,Child,Male,28,1,October,2021,Married/Living Together,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,23,Yes,Professionals,Construction,80000,23,Yes,September,2023,End of Contract,,,With Remittance,200000.0,Bank,,True,False,True,True,False,60.0,0.0,30.0,10.0,0.0,Yes,150000.0,Yes,55000.0,Yes
664,Central Luzon,Head,Female,45,1,May,2021,Divorced/Separated,College Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Other Service Activities,20000,24,Yes,May,2023,Other,,,With Remittance,12000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,100000.0,Yes,30000.0,Yes
665,Central Luzon,Head,Male,42,1,July,2023,Married/Living Together,,Clerical Support Workers,Tourist,,Hongkong,0,No,,,,,Yes,July,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,5000.0,No,,No
666,Central Luzon,Spouse,Female,43,1,July,2023,Married/Living Together,,Non-gainful occupations,Tourist,,Hongkong,0,No,,,,,Yes,July,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,3000.0,No,,No
667,Central Luzon,Child,Female,11,1,July,2023,Single,Elementary Undergraduate,Non-gainful occupations,Tourist,,Hongkong,0,No,,,,,Yes,July,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
668,Central Luzon,Child,Female,6,1,July,2023,Single,,Non-gainful occupations,Tourist,,Hongkong,0,No,,,,,Yes,July,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
669,Central Luzon,Spouse,Female,68,1,March,2023,Married/Living Together,College Graduate,Non-gainful occupations,Tourist,,Japan,1,No,,,,,Yes,April,2023,Visit,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
670,Central Luzon,Child,Female,32,1,December,2021,Divorced/Separated,College Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,26,Yes,Elementary Occupations,Other Service Activities,25000,21,No,,,,February,2024,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
671,Central Luzon,Head,Male,39,3,March,2022,Married/Living Together,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,13,Yes,Service and Sales Workers,Manufacturing,35000,13,Yes,April,2023,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,500000.0,No,,Yes
672,Central Luzon,Spouse,Female,32,2,January,2022,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,12,Yes,Elementary Occupations,Other Service Activities,20000,12,Yes,December,2022,End of Contract,,,With Remittance,48000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,No
673,Central Luzon,Spouse,Male,43,1,November,2022,Married/Living Together,Junior High Undergraduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,0,Yes,Service and Sales Workers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,30000,0,Yes,November,2022,End of Contract,,,With Remittance,90000.0,Bank,,True,False,True,False,False,90.0,0.0,10.0,0.0,0.0,No,,No,,No
674,Central Luzon,Child,Male,30,1,October,2020,Single,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,26,Yes,Elementary Occupations,Manufacturing,30000,26,Yes,December,2022,End of Contract,,,With Remittance,60000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,Yes,20000.0,No
675,Central Luzon,Child,Male,32,2,August,2023,Single,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,North and South America,0,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,42000,0,Yes,August,2023,End of Contract,,,With Remittance,90000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,Yes,100000.0,No,,Yes
676,Central Luzon,Children's Spouse,Female,53,1,December,2022,Married/Living Together,Junior High Graduate,Craft and Related Trades Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,88,Yes,Elementary Occupations,Accommodation and Food Service Activities,30000,9,No,,,,,,With Remittance,90000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
677,Central Luzon,Grandchild,Female,31,1,December,2022,Single,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,88,Yes,Clerical Support Workers,"Professional, Scientific and Technical Activities",40000,9,No,,,,,,With Remittance,60000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
678,Central Luzon,Grandchild,Female,30,1,December,2022,Single,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Qatar,88,Yes,Clerical Support Workers,"Professional, Scientific and Technical Activities",40000,9,No,,,,,,With Remittance,60000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
679,Central Luzon,Spouse,Female,55,5,May,2023,Married/Living Together,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,13,Yes,Professionals,Human Health and Social Work Activities,35000,4,No,,,,June,2024,With Remittance,150000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
680,Central Luzon,Child,Male,27,2,September,2023,Single,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,24,Yes,Service and Sales Workers,Accommodation and Food Service Activities,25000,0,No,,,,September,2025,With Remittance,72000.0,Money Transer Service,,True,True,False,False,False,50.0,50.0,0.0,0.0,0.0,No,,No,,Yes
681,Central Luzon,Spouse,Female,61,4,May,2023,Married/Living Together,,Managers,Tourist,,Japan,1,No,,,,,Yes,June,2023,Visit,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,100000.0,Yes,75000.0,No
682,Central Luzon,Child,Male,25,2,November,2018,Single,,Non-gainful occupations,Tourist,,Hongkong,0,No,,,,,Yes,November,2018,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
683,Central Luzon,Child,Male,22,3,November,2018,Single,College Undergraduate,Non-gainful occupations,Tourist,,Hongkong,0,No,,,,,Yes,November,2018,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
684,Central Luzon,Head,Male,63,3,November,2018,Married/Living Together,,Managers,Tourist,,Hongkong,0,No,,,,,Yes,November,2018,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
685,Central Luzon,Child,Female,27,3,November,2018,Single,,Non-gainful occupations,Tourist,,Hongkong,0,No,,,,,Yes,November,2018,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
686,Central Luzon,Child,Male,25,3,October,2022,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,0,Yes,Elementary Occupations,Accommodation and Food Service Activities,30000,0,Yes,October,2022,End of Contract,,,With Remittance,36000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,Yes,45000.0,No
